"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2020,4,131944362,1,11,15576038
2020,12,131943981,1,11,15575999
2020,12,131944407,8.6,1,15576041
2020,12,135857147,6,1,16282555
2020,12,135862335,0.001,1,16282676
2020,4,135862484,2.72,1,16278576
2020,12,135857911,70,1,16282689
2020,4,135857941,16,1,16278584
2020,4,135862526,2,1,16278590
2020,12,135862730,13,1,16282724
2020,12,135858295,0.01,1,16282743
2020,12,135864661,1,1,16278797
2020,12,135864781,2.1,1,16282965
2020,12,135864868,1,11,16282994
2020,12,135864267,1,11,16278846
2020,8,135865008,6,9,16278865
2020,8,135864469,5,9,16278893
2020,12,135864488,1,9,16278899
2020,12,135864504,1,9,16278906
2020,12,135865201,0.301,1,16283080
2020,15,135865202,1,11,16278913
2020,12,135865233,1,11,16283086
2020,12,135865368,1.4,1,16283113
2020,12,135869685,3.9,1,16283116
2020,12,135865381,0.81,1,16278930
2020,2,135869705,7.8,1,16278932
2020,12,135865524,,,16283132
2020,12,135865724,0.001,1,16283159
2020,12,135865733,0.001,1,16283161
2020,12,135870058,3,1,16278982
2020,12,135870068,,,16278986
2020,12,135870069,,,16278987
2020,12,135870077,0.9,1,16283169
2020,12,135865778,0.001,1,16283172
2020,12,135865784,1,1,16283174
2020,4,135865784,2,1,16283173
2020,12,135865789,0.5,1,16283175
2020,12,135132282,9,1,16149259
2020,15,135132345,4.5,9,16146940
2020,12,135132427,0.001,1,16146950
2020,4,131943457,1.8,1,15575923
2020,12,131943457,0.24,1,15575925
2020,4,131943471,11,1,15575936
2020,12,131943471,10,1,15575937
2020,2,131943480,0.2,1,15575942
2020,12,131944010,3.2,1,15576001
2020,12,131944543,7.4,1,15576042
2020,12,131943335,0.7,1,15575910
2020,5,131943756,525,1,15579891
2020,12,131939276,0.9,1,15579942
2020,8,131944818,1,9,15576072
2020,12,131944818,0.39,1,15576073
2020,12,131945032,17.46,1,15576104
2020,12,131946829,1,11,15576174
2020,12,131951314,1,11,15580034
2020,4,131951314,1,11,15576178
2020,12,131951353,1,11,15580036
2020,12,131951885,1.7,1,15576185
2020,5,131955171,1,11,15576201
2020,12,131943326,,,15575908
2020,4,131943685,95.74,1,15575970
2020,4,131938958,1,4,15579913
2020,15,131943446,11,9,15575918
2020,12,131938781,0.001,1,15575983
2020,5,131938995,0.001,3,15576026
2020,4,131943456,99.44,1,15575924
2020,12,131943451,0.1,1,15575919
2020,4,131939076,1,11,15576037
2020,12,131943700,2.74,1,15579889
2020,12,131943729,26.797,1,15575976
2020,4,131938870,7.2,1,15579904
2020,12,131945226,8.03,1,15576130
2020,5,131948082,31295,1,15576181
2020,4,131952324,1,11,15576187
2020,12,131953999,1,11,15576217
2020,4,133703252,1,8,15925158
2020,4,133707128,1,1,15925160
2020,5,133707131,0.59,3,15921160
2020,12,133707202,39.8,1,15925176
2020,4,133707202,2.6,1,15925174
2020,12,133703398,11,1,15925187
2020,12,133707372,0.04,1,15921202
2020,17,133707648,12.9,1,15921247
2020,4,133707654,1,11,15921248
2020,12,133707680,0.502,1,15921252
2020,12,133703716,7.901,1,15925234
2020,12,133703775,1,11,15925238
2020,4,133703915,7.2,1,15921282
2020,12,133708134,12.1,1,15921296
2020,12,133704094,24.1,1,15925278
2020,5,133704087,8.5,1,15925275
2020,12,133704087,0.39,1,15921297
2020,12,133704162,0.1,9,15921302
2020,12,133708218,0.1,9,15921304
2020,12,133704200,1,1,15921308
2020,12,133704220,1,9,15925300
2020,12,133704220,1.7,1,15925301
2020,12,133708257,2.8,1,15921318
2020,12,133704234,1,1,15921319
2020,12,133704250,0.73,1,15921321
2020,12,133708309,0.001,1,15921333
2020,12,133708384,99,4,15921347
2020,2,133708388,1,1,15925328
2020,12,133708483,0.001,1,15921359
2020,4,133708483,0.001,1,15925333
2020,5,133704429,2.67,4,15925341
2020,16,133704429,164,9,15925342
2020,11,133704429,0.6,3,15921365
2020,18,133704446,,,15925352
2020,4,133704446,0.07,1,15921371
2020,12,133704446,1341,1,15921373
2020,12,133704509,1.311,1,15921409
2020,11,133708710,3.6,1,15921420
2020,5,133708752,1,11,15925370
2020,12,133708752,1.3,1,15921422
2020,12,133708839,2,1,15925384
2020,4,133708839,0.3,1,15925383
2020,12,133708845,1.501,1,15925386
2020,17,133708845,6.001,1,15925385
2020,5,135857119,3.2,4,16282538
2020,12,135857165,14,1,16278479
2020,12,135857188,0.001,1,16282569
2020,12,135857225,0.2,1,16282574
2020,12,135862183,0.01,1,16278535
2020,16,135857579,0.9,1,16282644
2020,5,135857625,5,1,16278539
2020,12,135857625,3,1,16278542
2020,12,135857684,0.001,1,16278552
2020,12,135862291,9.2,1,16282664
2020,12,135857702,2,1,16282666
2020,4,135857702,0.2,1,16282665
2020,12,135862302,3.9,1,16282670
2020,4,135857728,2.4,1,16282672
2020,5,135857735,,,16278559
2020,12,135862352,4.9,1,16278564
2020,12,135862487,0.001,1,16282685
2020,12,135857963,1,11,16282700
2020,8,132558484,,,15698051
2020,12,132563772,3.1,1,15703011
2020,4,132559056,,,15703118
2020,4,132559567,1,11,15703159
2020,5,132565784,505.3,1,15698311
2020,4,132566752,48.4,1,15698375
2020,12,132566752,179,1,15698376
2020,12,132571214,0.4,1,15698386
2020,5,135132550,,,16146968
2020,16,135136932,1.8,1,16146981
2020,12,135132632,3.5,1,16149294
2020,4,135132833,0.3,1,16149302
2020,12,135132833,0.2,1,16149303
2020,12,135132863,38.5,1,16147012
2020,12,135137076,2,1,16149317
2020,4,135137076,0.4,1,16149316
2020,4,135132931,1,11,16149314
2020,12,135132931,1,11,16147026
2020,12,135132931,2,1,16147027
2020,4,135132955,1,9,16149322
2020,12,135132959,2.7,1,16147038
2020,4,135132959,16.6,1,16149325
2020,12,135137198,0.2,1,16149335
2020,12,135133321,7,1,16149346
2020,5,135137337,1,9,16149361
2020,5,135133524,1,9,16147126
2020,8,135134307,1,11,16147290
2020,12,135140395,1,9,16149432
2020,12,135140395,3.77,1,16147385
2020,4,135140400,1.7,1,16147387
2020,12,135140400,1.3,1,16147388
2020,12,135137901,1,9,16149434
2020,12,135140452,0.05,3,16147393
2020,12,135140461,1,1,16147397
2020,5,135137907,1,11,16149435
2020,15,135137907,5.5,9,16149437
2020,9,135137907,2.9,1,16149436
2020,12,135140490,8.99,1,16147406
2020,12,135140605,26.51,1,16149452
2020,8,135140605,1,1,16149451
2020,4,135140605,1.13,1,16149450
2020,2,135145056,1.8,1,16149521
2020,12,135151377,6,1,16152588
2020,12,135151596,0.6,1,16152591
2020,12,135148000,4.9,1,16152596
2020,12,132564310,171.79,1,15698205
2020,12,132557377,9.03,1,15702841
2020,12,132563497,365.601,1,15698037
2020,12,132565288,0.5,1,15698281
2020,4,132566315,0.2,1,15698345
2020,4,132571273,1,1,15703283
2020,12,132562994,8.2,1,15697957
2020,12,132558110,17.3,1,15702939
2020,4,132563933,0.001,1,15698124
2020,12,132566341,7,1,15703238
2020,12,132566372,1.6,1,15703242
2020,12,132570959,1.7,1,15703260
2020,12,132563688,0.001,1,15698066
2020,12,132563876,0.36,1,15698097
2020,4,132563990,1.99,1,15703068
2020,18,132563990,,,15698141
2020,12,132563990,0.81,1,15703070
2020,12,132564300,34.25,1,15698201
2020,12,132564314,0.01,1,15698207
2020,16,132565677,36.85,1,15698301
2020,18,132565677,,,15698302
2020,4,132565677,288.68,1,15698300
2020,4,132566818,0.1,1,15703278
2020,12,131500018,4.71,1,15437510
2020,4,131500018,1.66,1,15437509
2020,18,131500018,,,15437512
2020,5,131495278,0.001,1,15437543
2020,3,131496311,4.6,1,15437657
2020,12,131500858,2.58,1,15442623
2020,12,131496695,0.2,1,15437699
2020,12,131496835,15.4,1,15437718
2020,5,131501168,0.002,1,15437728
2020,12,131497761,1.011,1,15437794
2020,12,131498142,1.3,1,15437835
2020,4,131498142,1.3,1,15437834
2020,14,131498508,3,9,15437890
2020,4,131502418,0.65,1,15437945
2020,12,131503069,1,1,15442879
2020,12,131503763,0.001,1,15438099
2020,12,131504339,10,1,15442981
2020,12,131504338,,,15442979
2020,12,131507057,1,9,15438211
2020,4,131510179,0.7,1,15438245
2020,12,131510179,0.9,1,15443049
2020,12,132563930,0.1,1,15703048
2020,12,132558780,0.001,1,15703073
2020,12,132564096,8,1,15698172
2020,4,132564096,11.887,3,15703083
2020,6,132558979,10,7,15703103
2020,12,132564565,1,11,15698235
2020,12,132570383,1.4,1,15698322
2020,4,132558768,1.3,1,15703064
2020,5,132558967,23,3,15703102
2020,12,132559520,10.85,1,15698250
2020,4,132566316,0.7,1,15698347
2020,12,132564134,0.001,1,15698182
2020,12,132563914,1.1,1,15703045
2020,4,132559522,0.37,1,15703155
2020,12,132565839,1,9,15698317
2020,4,132566290,1,9,15698340
2020,12,132566290,1,9,15703233
2020,12,132567027,1.3,1,15698396
2020,12,132563928,0.001,1,15698123
2020,5,132563968,0.64,4,15698130
2020,5,132563999,173938.477,1,15698146
2020,17,132564538,1,11,15698232
2020,12,132569722,27.83,1,15698273
2020,4,132566915,1,1,15703282
2020,12,132571327,3.2,1,15698395
2020,12,132567006,1.5,1,15703288
2020,2,132571504,2.2,1,15698412
2020,5,132571504,9.2,1,15698413
2020,5,132563732,,,15703009
2020,8,132563823,1,9,15698090
2020,16,132559089,4,1,15703124
2020,12,132559089,3.3,1,15703123
2020,12,132570336,0.7,1,15698318
2020,4,132570359,14.8,1,15698320
2020,12,132557502,1,1,15702856
2020,4,132558520,0.13,1,15702995
2020,12,132563738,2.2,1,15698079
2020,12,132558621,1.3,1,15703012
2020,4,132563911,1.66,1,15703042
2020,12,132563911,1.701,1,15703043
2020,2,132558840,0.01,1,15698173
2020,16,132570509,44,9,15703218
2020,12,132566155,1,9,15698333
2020,12,132564139,0.001,1,15698183
2020,13,132564139,0.001,1,15698184
2020,12,132558740,0.67,1,15703049
2020,12,132569848,0.64,1,15698280
2020,12,132566348,6.9,1,15698350
2020,5,132562283,0.001,1,15697879
2020,4,132562940,0.9,1,15697952
2020,5,132558218,,,15697986
2020,4,132563877,89.91,1,15698100
2020,12,132563877,1484.478,1,15703034
2020,5,132558751,,,15703057
2020,12,132559132,,,15698216
2020,4,132559261,0.5,1,15698233
2020,12,132559261,3.8,1,15703137
2020,12,132566291,39,1,15703235
2020,16,132570690,3,9,15698341
2020,12,132570974,0.5,1,15703262
2020,12,132567294,20.3,1,15698419
2020,12,132564147,1.431,1,15698187
2020,4,132558924,0.9,1,15703098
2020,12,132565487,3.39,1,15703191
2020,4,132565487,1.43,1,15703190
2020,12,132570412,1,9,15698325
2020,5,132566017,18.5,1,15698331
2020,12,132566356,1,9,15698353
2020,12,132562376,0.54,1,15697893
2020,4,132562376,0.67,1,15697892
2020,12,132557912,1.12,1,15702900
2020,12,132557934,2.02,1,15702902
2020,12,132558363,0.74,1,15698015
2020,11,132563863,2,9,15698095
2020,17,132563863,100,9,15703028
2020,12,132563863,5.24,1,15698096
2020,16,132564005,,,15698152
2020,4,132564026,0.14,1,15698153
2020,12,132564036,0.79,1,15703076
2020,4,132558819,2.85,1,15698169
2020,12,132558819,2.17,1,15703080
2020,12,132558826,2.26,1,15703081
2020,5,132559000,8,9,15703106
2020,12,132559111,1,1,15703127
2020,12,132569925,1.67,1,15703188
2020,12,132565757,3.5,1,15698307
2020,4,132565757,2.8,1,15703204
2020,12,132566128,3.2,1,15698335
2020,4,132566473,1.9,1,15703249
2020,12,132566473,1.5,1,15703250
2020,12,132567030,16.7,1,15703290
2020,4,132565755,1,9,15703200
2020,12,132565755,1,9,15698306
2020,12,132563724,1,11,15698074
2020,12,132558762,0.11,1,15698129
2020,12,132567239,1.5,1,15698415
2020,2,132571471,13.4,1,15703299
2020,4,132567218,8.8,1,15703300
2020,12,132557232,0.502,1,15697852
2020,17,132557232,0.002,1,15697850
2020,18,132557232,,,15697853
2020,12,132562786,1.25,1,15702879
2020,12,132557966,500.47,1,15697953
2020,17,132563879,,,15703035
2020,12,132558754,0.7,1,15698126
2020,12,132564133,7.1,1,15698181
2020,4,132564133,1,1,15698180
2020,12,132558884,0.002,1,15698185
2020,16,132558884,4,9,15698186
2020,12,132564163,2.67,1,15698190
2020,16,132564163,3.65,1,15703092
2020,18,132564163,,,15703094
2020,5,132564168,0.001,1,15698192
2020,4,132564416,21,1,15698220
2020,12,132564809,7.73,1,15703149
2020,12,132565301,0.5,1,15698282
2020,12,132565329,1,11,15698283
2020,12,132571490,4.1,1,15698410
2020,12,131495222,149.002,1,15442508
2020,18,131495222,,,15437527
2020,17,131495222,0.003,1,15437526
2020,12,131495493,0.8,1,15442540
2020,4,131501105,1.64,1,15437715
2020,12,131498020,1,11,15442742
2020,17,131502669,,,15437995
2020,12,131503479,0.03,1,15438056
2020,12,131504092,2,1,15442964
2020,12,131508324,5.1,1,15443074
2020,15,132562561,1.6,1,15702851
2020,4,132562561,0.1,1,15702852
2020,12,132563288,1297.8,1,15697989
2020,12,132563288,1,11,15702950
2020,4,132563288,158.4,1,15702949
2020,12,132563659,0.06,1,15698058
2020,12,132563678,0.001,1,15698063
2020,5,132564463,8.5,4,15698229
2020,12,132571387,1.1,1,15703291
2020,16,135863324,19.83,1,16278671
2020,12,135863324,21.75,1,16278670
2020,17,135863324,0.82,1,16278673
2020,4,135859214,3.3,1,16278718
2020,4,135859480,25.5,1,16278756
2020,12,135859480,0.58,1,16282875
2020,12,135864143,0.6,1,16278815
2020,4,135864172,1.6,1,16278826
2020,8,135864203,21.6,1,16278831
2020,8,135864285,6,9,16278851
2020,4,135864305,0.6,1,16278856
2020,12,135864318,0.001,1,16283016
2020,12,135864389,29.1,1,16283032
2020,12,135865050,1,9,16278875
2020,8,135865071,2,9,16283042
2020,5,135865106,1,11,16283053
2020,2,135864487,1,1,16278898
2020,8,135865143,5,9,16278904
2020,5,131496119,0.001,1,15442599
2020,12,131496687,2,1,15437697
2020,17,131501755,,,15442734
2020,18,131498276,,,15437862
2020,8,131498276,9,9,15442761
2020,4,131498276,98.711,1,15437861
2020,16,131498530,1,9,15442788
2020,12,131498530,18.75,1,15437897
2020,4,131498530,2.3,1,15442790
2020,12,131503169,1,11,15438033
2020,3,131504255,1,1,15442975
2020,12,131507014,1,9,15438200
2020,12,131507014,2.1,1,15438201
2020,12,131507087,0.001,1,15443027
2020,12,131507587,31.5,1,15438241
2020,12,131494972,1.873,1,15437484
2020,4,131500104,0.3,1,15437528
2020,4,131500135,1.9,1,15442512
2020,12,131500135,1.3,1,15442513
2020,12,131495454,0.3,1,15437566
2020,12,131496501,0.64,7,15437678
2020,4,131501004,1,11,15442640
2020,12,131501004,1,11,15442641
2020,4,131499122,0.01,1,15437960
2020,12,131499122,0.01,1,15437961
2020,12,131499135,0.001,1,15442836
2020,12,131504562,1,11,15438191
2020,12,131507195,2.2,1,15438223
2020,12,131510012,1,11,15443042
2020,2,131508139,26.6,1,15443065
2020,12,131508139,39.1,1,15443066
2020,4,131508335,0.55,1,15438272
2020,12,133725610,8,1,15926045
2020,4,133725610,6,1,15926043
2020,4,132557280,0.3,1,15697871
2020,4,132557874,0.001,1,15697948
2020,4,133721155,0.1,1,15926048
2020,18,132558319,,,15702958
2020,5,132558319,43.1,1,15702957
2020,5,132558319,14,10,15702956
2020,4,132563647,4.93,1,15702998
2020,4,132564059,0.001,1,15698168
2020,12,132564106,12.691,1,15698174
2020,12,132559308,0.73,1,15703143
2020,12,132570018,1,9,15703189
2020,17,132565812,,,15703207
2020,4,133726069,20.7,1,15922282
2020,4,133721996,0.3,1,15926085
2020,17,132566715,,,15703271
2020,4,132566919,1,11,15698389
2020,8,132571438,2,9,15703293
2020,12,132567222,0.9,1,15703302
2020,12,131495330,0.001,1,15437547
2020,5,131495632,,,15437585
2020,5,131501054,0.001,1,15437692
2020,12,131502013,0.17,1,15442762
2020,16,131499243,,,15437982
2020,12,131502890,1,1,15442871
2020,12,131503810,0.012,1,15442949
2020,12,131506261,0.1,1,15442967
2020,12,131507802,4,1,15443053
2020,12,131494964,2,9,15437481
2020,12,131494964,0.874,1,15437483
2020,12,131495922,1,9,15442579
2020,12,131501049,6.8,1,15437688
2020,12,131497302,1.2,1,15442678
2020,12,131498133,1,11,15437836
2020,12,131502128,,,15437888
2020,4,131502268,53.61,1,15442804
2020,12,131502268,2.35,1,15442805
2020,5,131502268,30.5,1,15442803
2020,12,131502397,4.302,1,15442821
2020,4,131502397,0.122,1,15442820
2020,12,131506462,2,9,15438150
2020,12,131509677,1.85,1,15438205
2020,12,131509773,1,9,15438218
2020,17,131510382,1,9,15443060
2020,8,131510382,1,9,15443059
2020,4,131496570,1,1,15437679
2020,8,131501075,0.01,1,15437705
2020,12,131496990,0.002,1,15437731
2020,12,131497259,1,1,15437752
2020,4,131497365,1.4,1,15442686
2020,12,131497365,2,1,15437758
2020,12,131501542,3.1,1,15442707
2020,2,131497846,3.1,1,15437803
2020,5,131497846,22.32,4,15437801
2020,17,131497846,2,9,15437802
2020,12,131498087,1.88,1,15437828
2020,4,131501991,0.01,1,15442759
2020,16,131505721,1,9,15438093
2020,12,131503776,2.011,1,15442945
2020,12,131503802,1.001,1,15442948
2020,12,131507020,0.8,1,15438204
2020,12,131507254,85.474,1,15438226
2020,12,131507254,6,9,15438225
2020,13,131508088,1.2,1,15438252
2020,4,131508235,,,15438263
2020,16,131508493,1,11,15438283
2020,5,131510910,1,11,15438285
2020,12,131496054,0.8,1,15437634
2020,4,131497729,1,1,15437793
2020,12,131501840,17.7,1,15442740
2020,12,131498245,0.12,1,15437855
2020,4,131498657,0.001,1,15442800
2020,12,131498657,0.001,1,15442801
2020,4,131498871,0.2,1,15437938
2020,12,131498871,0.5,1,15437939
2020,16,131499281,6,9,15437993
2020,12,131504089,2,9,15442963
2020,12,131506179,1,9,15438125
2020,12,131509830,1,11,15443028
2020,12,131509836,1,11,15443031
2020,12,131499828,12,1,15442477
2020,12,131495254,29.92,1,15437538
2020,4,131495254,0.9,1,15437537
2020,17,131495670,,,15442556
2020,12,131495839,0.7,1,15442570
2020,12,131500657,0.5,1,15442592
2020,12,131501024,8.04,1,15437685
2020,2,131501609,124.1,1,15442714
2020,12,131502198,0.001,1,15437906
2020,4,131502577,0.07,1,15442840
2020,12,131502577,0.81,1,15442841
2020,18,131502577,,,15442842
2020,5,131502612,7.2,4,15437976
2020,12,131499269,7.06,1,15437990
2020,12,131505602,1,11,15442927
2020,12,131507243,1,11,15438224
2020,12,131499999,0.001,1,15437500
2020,12,131495170,0.03,1,15437523
2020,16,131500232,10,5,15442531
2020,12,131500232,2.3,1,15442532
2020,12,131500239,0.001,1,15442534
2020,5,131495816,13.6,1,15437601
2020,12,131500684,0.01,1,15442597
2020,12,131496408,0.1,1,15442632
2020,12,131496593,0.01,1,15437682
2020,4,131497366,11,1,15442687
2020,12,131497879,2.3,1,15437806
2020,4,131497879,426.401,1,15442735
2020,12,131501968,1,11,15437851
2020,17,131498406,40,9,15437881
2020,12,131498513,0.75,1,15437892
2020,11,131502706,4,1,15438002
2020,11,131502706,20,9,15438001
2020,12,131502706,539,1,15442859
2020,12,131505257,1,1,15438044
2020,12,131503427,2.2,1,15438051
2020,12,131505447,0.63,1,15438058
2020,2,131505540,0.001,1,15442920
2020,16,131505540,4,9,15442921
2020,1,131505540,0.7,1,15438067
2020,12,131505692,2.3,1,15442933
2020,12,131503697,0.002,1,15442934
2020,12,131506882,0.001,1,15438193
2020,5,131508332,4311.87,1,15438271
2020,5,131495495,18.9,1,15442541
2020,4,131495611,18.2,1,15437583
2020,12,131500393,1,11,15442553
2020,12,131495951,0.531,1,15442584
2020,12,131496369,3.6,1,15442627
2020,12,131496571,1.5,1,15442635
2020,12,131497532,1258.4,1,15442703
2020,4,131497532,31.4,1,15437770
2020,12,131498201,,,15437839
2020,12,131498988,0.54,1,15442826
2020,12,131505286,1.8,1,15438045
2020,12,131505694,0.002,1,15438090
2020,12,131504035,0.2,1,15442959
2020,5,131506708,1,9,15438172
2020,12,131495604,1.071,1,15442552
2020,4,131495859,0.2,1,15442571
2020,12,131495859,0.001,1,15442572
2020,4,131496127,0.2,1,15437639
2020,12,131499124,0.001,1,15437962
2020,9,131502841,1,11,15442870
2020,4,131503284,1.1,1,15442892
2020,12,131503284,8.101,1,15442893
2020,4,131503457,0.002,1,15442903
2020,16,131503915,0.7,1,15442955
2020,12,131506386,1,11,15438140
2020,4,131495012,0.8,1,15437490
2020,12,131495083,0.36,1,15437507
2020,12,131500144,0.001,1,15437545
2020,17,131500191,0.001,1,15442519
2020,12,131500191,1.5,1,15437554
2020,4,131500191,1,1,15437553
2020,12,131500271,0.6,1,15442536
2020,12,131495508,8.15,1,15442545
2020,12,131496739,2.5,1,15437708
2020,12,131498191,1,11,15437845
2020,12,131498191,1,1,15437846
2020,12,131498718,0.3,1,15437921
2020,12,131498980,0.86,1,15442825
2020,4,131498980,0.56,1,15442824
2020,12,131506593,0.001,1,15442989
2020,12,131494968,,,15437482
2020,12,131499944,1.3,1,15437487
2020,12,131495149,2.6,1,15442503
2020,16,131495149,28.004,1,15437521
2020,4,131495149,213,1,15437522
2020,12,131500052,0.07,1,15442504
2020,12,131500229,0.01,1,15442530
2020,12,131500274,0.01,1,15442538
2020,12,131495626,0.06,1,15437584
2020,12,131500449,0.33,1,15442560
2020,5,131500449,0.5,3,15437597
2020,4,131495808,0.1,1,15442566
2020,12,131498430,41.48,1,15437887
2020,12,131504312,1,1,15442978
2020,12,131507783,1,11,15443052
2020,12,131495075,1.53,1,15437502
2020,4,131495884,28.3,1,15442574
2020,12,131496151,0.14,1,15442604
2020,12,131500812,0.01,1,15442619
2020,12,131496738,1,11,15437707
2020,4,131502087,0.05,1,15442776
2020,12,131502087,0.65,1,15442777
2020,12,131502122,3049,1,15442781
2020,17,131499389,,,15437999
2020,12,131503074,9.7,1,15442881
2020,4,131503074,190.9,1,15442880
2020,8,131505001,20,9,15442886
2020,4,131506860,2,2,15443011
2020,12,131507778,,,15438248
2020,12,131499964,0.917,1,15442490
2020,12,131495077,0.6,1,15437504
2020,12,131500125,56.901,1,15442511
2020,17,131497228,,,15437748
2020,12,131501363,1,9,15442677
